Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80,Sensor_81,Sensor_82,Sensor_83,Sensor_84,Sensor_85,Sensor_86,Sensor_87,Sensor_88,Sensor_89,Sensor_90,Sensor_91,Sensor_92,Sensor_93,Sensor_94,Sensor_95,Sensor_96,Sensor_97,Sensor_98,Sensor_99,Sensor_100
-0.662292439,1.000548361,-1.021486238,0.494637588,-0.724815799,0.00251732,-0.522422351,0.903987287,0.75896282,-0.446618045,0.330404234,-0.374890663,1.348660508,-0.115186394,-1.172302622,-0.282014174,0.531767046,0.619442679,-1.065239146,0.592243145,0.514598022,-1.552813966,-0.042090361,0.25645131,0.664406624,-0.767184175,-0.715775792,-0.788560294,-0.522527728,-0.575443812,-0.842737503,1.114431193,0.521347164,-0.044087349,-0.398503322,-0.91865051,0.430159116,0.517795667,-0.870720895,-1.431813452,0.800040735,-0.621906659,-0.716484161,0.697429363,-0.528949888,-0.243269489,0.409320318,0.442368123,0.237036697,1.623712849,0.298365897,-1.870416081,0.610935688,-0.204722487,0.762567579,0.738491348,-0.815689824,0.704544435,-1.231121525,1.128715692,1.347059407,0.357362712,0.63435395,-0.250634803,-1.058237684,-0.788595453,-0.545977534,0.111945407,0.339882342,-0.375837446,0.617578501,-0.998059583,-0.10237615,-1.120668966,-0.331826836,-0.887882451,-0.776678816,-0.339192511,-0.130632824,0.820151309,1.681406416,1.177915573,-0.504827615,0.664105434,0.596316018,0.323898808,0.190974379,0.156517406,0.45686963,-0.479041147,0.130748025,-2.640029399,-0.565557679,0.738389633,0.666680456,0.190680586,-0.307666724,-0.444522519,1.584628598,0.838406532
0.966816373,-0.768671443,-0.835142225,-0.123470961,-1.028251338,-0.82727559,0.225904215,-0.160416293,0.463843135,-0.562913447,-0.330163547,-0.070011934,-0.583678114,0.015073323,0.216455323,-1.491178368,0.245874776,-1.226717683,-0.207944688,-0.246365369,0.360820268,-0.940700609,0.393967065,0.663768186,0.005798119,-0.121318115,0.151711296,-1.39246012,-0.712949584,0.515412238,0.748178147,-1.391362967,-0.987660214,-1.024754921,-0.450461771,1.524441936,0.498990606,-0.577175422,0.854996019,-1.03510979,-0.457995961,1.023974119,-0.007591764,-0.079090539,1.42803435,-0.396758874,0.39441914,-0.375560359,-0.637802832,0.390569848,-0.376415022,-0.537352503,0.612529183,-1.990383089,0.7879909,0.682808166,-0.016697384,-0.424383933,0.553986223,-0.616308408,0.230747859,-0.136306651,-0.482312484,0.288189875,-2.406166286,1.392626029,0.703932568,-0.076929853,0.295007057,-0.856961697,-0.642268331,-1.05256249,1.375555639,-0.331812813,0.449888941,0.634752333,-0.801742828,1.165529313,0.763464018,0.23543869,-1.948603455,-0.522651397,1.288151408,0.008195893,-0.612109126,1.10660104,-1.578572196,0.336446544,0.021057539,-0.16095689,-0.176402437,-0.164470842,-0.121915834,0.595698654,0.344712875,0.190843578,-0.903930406,0.444303991,-0.412375462,-0.108196673
-0.447366585,0.946759606,0.049207203,0.006427254,-0.049974272,0.111346763,0.848411473,0.246844344,-0.947748026,0.405440232,-0.317923537,-0.405376833,-0.450339382,1.466949664,-1.281812262,-0.9219823,0.76289601,0.975787699,0.704264671,-0.533241289,-0.107601285,-0.01417035,0.298081929,-0.050370024,-0.146217175,-1.393183115,-0.210496182,-1.486995306,0.997938149,-0.71419517,0.432410716,-0.257445263,0.90788005,0.473512527,1.395669713,0.751492432,-0.494584805,0.795478608,-0.92635465,0.247537326,0.532864871,0.598167161,1.650495108,0.032447148,1.374052826,0.200137692,0.938197498,-0.358693002,0.656175925,-0.23640529,-0.434716929,-1.144600953,-1.09429043,0.532353689,0.600165438,-0.682629364,-0.6242741,-0.038749783,0.747880564,-0.828036879,-1.542515857,0.476016907,-0.161332953,0.063441663,-0.449556594,-0.843759733,0.048222211,1.153836821,0.501300913,-1.712996005,-0.295210328,-0.493607601,-0.324808537,0.391663224,0.597159036,-0.805647962,-0.619123843,-1.201028706,0.059991363,-0.702574265,0.981542953,0.411900951,0.443855251,-0.772868485,0.252648181,-1.939453986,0.903695583,1.843254506,0.759053239,0.430751358,0.177395732,-0.108427328,1.228247887,0.401118412,0.611686486,-0.304692342,-0.157779084,-1.259510541,0.147524853,1.363667188
0.149927067,-0.56038099,1.913044406,-0.750838555,-0.90616994,-0.890188635,-0.470774223,-1.612870174,-0.033292113,0.107415404,-0.537060879,1.114543696,0.189858422,-0.130937715,-0.192455891,-1.157206775,0.085433202,0.678944696,-1.096036095,-1.317637291,0.144234166,-0.896927879,-0.382516773,0.125793001,0.394805293,0.76862187,-0.373814153,-0.167675691,0.42452594,0.208006884,1.026197007,-0.907622054,0.04381184,-0.761302061,-0.129109523,0.762241441,-0.092807735,-0.339423336,0.650551818,-0.463562688,-0.038640606,-0.66536922,0.870752366,-0.492380429,-1.191826315,-1.597409934,0.27948051,0.083595819,1.333062281,0.101981987,-0.767305752,0.830139483,-0.358441806,-0.257194126,0.339459801,0.556812463,-0.867578871,0.49080532,-0.452938029,0.452758134,-0.470019157,2.003970001,-0.252383067,-0.10178033,0.139221506,-0.175453177,0.256977949,-0.843244921,0.528621481,1.33496266,0.449467628,-1.541212592,-0.807347732,-0.833378039,0.821026504,-0.18696176,0.328994178,-0.027548633,0.700662771,-0.48515382,-0.460088586,-1.470859053,-0.106010199,0.786848411,0.587899082,0.861215358,0.738951824,0.359417008,-0.31328719,-1.261469547,-1.636305932,1.12194664,-0.558633801,0.515367542,-0.811701297,-1.233489774,-1.138286376,0.334033675,1.347293768,-0.35251996
0.263914783,-0.100074289,-0.604874066,0.1647697,-0.252849273,0.152425564,-1.465451944,-0.86739109,0.047313819,-0.094397845,0.111797092,0.29367703,1.196011757,-0.514835294,-0.911655256,-0.760122094,1.335564299,0.89382127,0.145249832,1.084120857,-0.430740222,-0.650324445,-0.202004691,-0.560231673,-0.803454501,0.158145191,-0.046566605,-0.607617282,-0.713108493,-0.412044155,1.172495872,0.106364747,0.570566684,0.717651267,-0.256447588,-0.274463431,-0.346097799,-0.172447048,0.602728523,0.263727674,0.941695805,-0.520906373,0.146883735,-0.384501273,-0.163786243,0.36833074,-1.763929131,-0.990998827,0.89396658,0.130633358,0.121860701,-0.703501122,-0.51278616,0.043269045,-0.514846124,-0.661953231,0.271355177,1.146271862,-0.078957347,0.002469186,0.929019651,-0.287197828,-0.128065573,0.284032397,-0.140273814,-0.480172973,-1.037348741,0.5519157,-0.556442237,-1.916633022,-0.564423281,1.163215448,1.056511797,1.194664065,-0.521476304,1.152231302,-1.034158886,-0.909875612,-0.316793605,-0.725812353,1.308921532,0.394638325,0.150277897,0.519247608,-2.499833353,0.94376936,-0.739426887,-0.748266165,1.327674752,-0.079189529,0.803057597,-0.34930633,-0.37274081,0.128564871,0.144728652,0.664999536,-0.596343912,0.732046076,0.29917072,-0.828958959
1.12315085,1.042327521,-0.158011575,-0.59723405,0.416216726,-0.983483851,-0.865973221,0.844893765,-0.559516087,-0.407872344,0.75308854,1.106597216,1.082846132,0.06318571,-0.717376611,-0.187517555,-0.984533583,-1.317219684,0.951183857,-0.475513674,0.695305698,0.159843843,-0.084523285,-1.308536114,0.438751765,0.226609103,0.386593792,0.754297386,-0.220551875,0.806789105,0.33912543,0.198208946,-0.64021403,-0.130666189,0.438835532,-1.172577678,-1.566232127,0.069900352,0.307389804,-0.476597793,-1.24614683,-0.242533191,1.197445581,0.1494486,-0.525448851,0.471460562,-0.829631851,-0.492944021,0.311329746,-0.001744564,1.617252969,-0.209229449,1.310102561,-0.113951919,-0.831426663,-0.783844688,-0.201264988,0.520096771,-0.950920355,0.48701852,-0.716213856,-0.96307667,0.077248412,0.043861845,-0.957009347,-0.146745178,0.573854929,-1.02756494,0.142276824,-0.681791841,-0.888556284,-0.238863201,-0.831059746,-0.66980859,1.540664522,-0.453855346,2.232636975,0.781080245,0.270595856,-1.098155456,1.528581857,0.298812193,-0.536999827,1.33245119,-0.062259714,-0.042947066,0.446278302,-0.140468341,0.112172891,0.70798086,2.000175013,0.134610203,-0.667415574,0.425316621,0.637251506,0.007228235,1.187911131,0.140163143,0.914525865,-0.570269832
0.372275271,0.126687978,0.196351326,0.347082094,1.624688432,0.773959866,0.990923828,1.24164915,-0.864939531,0.174221573,-1.032805794,-1.185447782,-0.131057674,-0.025785156,-0.42554759,-1.166617555,-0.195357492,-0.523807709,-0.610851566,0.347281997,-0.105204163,-0.278839742,-0.306292143,-1.246994874,0.010697498,-0.790368571,0.025335835,-1.826038118,0.715431176,0.946586751,-1.007985961,-0.209127503,-0.340503604,0.67682278,-0.879771772,-1.320187835,-2.211030544,-0.58354385,0.028310444,-0.266598559,-0.311017214,-0.452572678,0.032733026,0.450183814,-0.44072228,-0.421556722,0.900075389,0.526168426,-0.361731858,0.374226159,2.339844455,0.554040627,1.428713205,-0.852745786,0.140074089,1.060195562,0.418453733,-0.453882018,1.69347661,-0.034758653,-0.582050616,1.182509935,0.770653321,0.630069727,0.418650871,-0.046061796,0.366472386,0.243652925,-0.087729189,0.063418693,-0.582384941,-0.56964924,-0.031815646,-0.497374915,-0.683490473,0.294086957,1.409455474,-0.152833613,-1.304986868,-0.09101223,-0.049063676,-0.504268378,-0.144342324,1.983671408,0.634726342,0.109034078,-0.445231096,-0.194169119,-1.959783323,0.633094097,0.622285696,-0.043509189,0.309593728,0.05660709,0.557775003,-0.192955837,1.100964038,-0.610905302,-1.967249076,-0.673239277
0.459987877,0.60586467,-0.387092133,0.657351703,-0.24664833,1.067345019,-0.783635979,-1.713109697,-0.630473436,0.44109317,0.03676741,0.477954757,-0.093817894,0.855229561,-0.509269033,0.210414483,-0.467375515,0.792408003,-0.237406875,0.61620203,-0.247434601,0.274490047,-0.872816952,-0.16191825,-0.186920626,0.605378124,0.652839615,-0.374427827,0.336656623,0.068790383,0.829007163,-0.206675307,0.12028197,-0.288683633,0.840589039,0.645518764,0.056975122,-0.49759357,0.091293353,-0.00922205,-1.312567729,-0.871979824,0.993962951,0.356942745,-0.508292346,-0.16722773,-0.436220772,-0.01543039,-0.833528031,0.924082123,-0.056060391,-0.087119535,-0.815822252,-0.116108023,-1.107713872,0.808556392,0.161735891,-0.84987755,-1.733434964,-0.616237068,-0.754909698,-0.439032003,-1.043268718,-0.901117244,0.887621262,1.035120738,-0.317811836,-0.858557028,0.431572411,0.141737898,-0.61504185,-1.454860596,-0.626400864,0.293643162,1.363972591,0.155969345,-0.106541502,0.607447071,1.250833405,-0.101605746,0.000783399,0.326354645,0.059884748,0.216886327,1.787858227,-0.561692673,-0.059051437,1.377965369,-0.222899393,-0.766390879,0.313904006,-1.080357558,0.61233361,0.659732587,0.078826695,-0.966939355,-0.692594989,0.421417217,-0.633594974,-1.386434042
0.082823657,1.556608983,-0.459058526,2.072415638,-1.047211875,0.287385254,-0.990820874,-0.806415713,0.208669733,1.265466079,-0.86440641,-0.467266678,0.667052227,-0.260004431,-0.848194634,-0.050082914,-2.404536265,0.482070974,-0.818342112,-0.104527137,0.487883529,-0.24323645,-1.112960938,0.735125035,0.997926113,0.339228409,-0.065658232,1.484132896,0.776840098,0.151785813,-1.396677144,0.173532507,0.706171646,-0.448693934,-0.872724117,0.026777918,0.246945418,-0.578707102,-0.632387422,-0.626311875,0.044078048,-0.401430282,0.634424452,0.221123644,0.018197462,-0.810875477,-0.240961021,1.08974017,-0.101730041,0.141966801,0.795056625,0.015312638,1.57338845,-0.076309407,-0.889923041,0.380412342,-0.201823823,1.735443023,-0.294067226,-0.037116692,-0.475521214,0.014592922,0.049610026,-0.420669044,-0.509961887,0.748667842,-1.607496815,-0.954779695,0.02540728,-0.160641775,0.833776376,-0.092726589,-0.085208873,-1.409633722,-0.363576433,-0.130462027,0.595773585,-0.351709263,0.788441727,-1.76519777,0.654512987,0.47468371,0.746577583,0.530547186,-0.42761097,0.977438528,-0.012502975,0.590699356,0.885809269,0.974905457,-0.603016144,1.451735969,0.465726606,-0.00078894,1.135975967,0.483973241,-0.449049274,-0.615881839,0.512160217,-1.79053791
-0.693053207,0.557288125,-0.576542582,0.443003914,-0.194821575,-0.524900457,-2.198514773,-1.181288678,-0.192229888,-0.64812746,-0.065010815,-0.141447768,1.407486883,-0.355243382,-0.653444102,-0.022904099,-1.081168129,0.707054664,-1.092490314,0.379545982,2.161950018,-0.502352864,-0.86179586,-0.166683536,0.224895224,0.156638715,-0.587701664,0.316441943,0.874756155,-0.306341549,-0.104559156,0.070778887,0.860701246,1.544575109,1.070020986,-1.129890826,-0.026048318,0.839186652,-0.234178332,0.054038727,0.554370486,0.450321504,0.540268561,-0.66398278,-0.020112492,-1.042585196,0.71323914,1.111836998,0.150206701,-0.241724488,0.010912523,0.463652935,-1.013357808,-0.00448677,-0.937794661,-0.149696968,-1.140646756,1.945277128,-0.442477194,0.197328439,1.14140501,-0.275727631,-2.53568531,-1.143821283,-1.124388955,0.929746972,-0.264081292,-1.472418828,0.392648937,0.957774828,1.233191644,-0.358092891,0.800490112,0.861049932,-0.372513463,-0.485917222,1.105872471,0.566182637,-0.708035686,-0.683539081,-0.595529919,-1.659855569,-1.014678499,-0.359961123,0.275712178,-0.559583799,0.314064385,-0.10437084,-0.616098518,0.279077679,-0.235706939,1.590203234,0.408242919,-1.359011575,-0.035523193,-0.182244013,-0.835147675,-0.428492643,0.045934943,1.559554456
0.265226308,0.793188464,0.081682432,-1.114464253,-0.188657668,-1.422373344,-1.064158686,-0.249535816,1.762897909,-0.486128251,-0.277659038,-0.725905924,-0.561156503,0.053006013,-0.675741015,0.206562441,0.844464338,-0.196394789,-0.409508739,-0.399048837,-0.088077257,-0.917747279,0.585756054,0.389118371,1.697806481,0.384121508,-1.372206561,0.171161958,0.479238337,-0.405352814,-1.006339144,0.050881115,1.049116094,0.55093563,0.057781553,0.983169376,-0.306501461,1.337648589,0.122297417,0.522438541,-0.838801066,-1.283235882,0.13246952,0.269947759,0.405299683,-0.576356576,-0.516397841,0.36983257,-0.066011041,0.62495663,0.715517773,0.226954066,0.162590682,0.425263949,-1.135816264,0.331414116,-0.410697829,1.170312805,0.042575175,-0.407341225,-1.153650705,-0.308488054,-0.130852007,0.868498365,1.108471961,0.570677118,0.926317645,-0.266066689,0.935169788,0.54738011,-0.621150759,1.700744266,0.500858518,0.583308451,-0.724691695,0.538687118,-1.618135266,0.505930761,1.018702974,0.645842516,-0.988451447,0.012424667,0.224000396,0.840958614,0.41492353,-0.115754895,0.022507236,0.125733343,2.01737421,0.257020659,1.179779701,-0.858897414,-1.326367422,0.179445531,-1.20929556,0.907954863,2.003629567,0.072864009,-0.1857806,0.214052227
-0.314500542,0.09885738,-0.01572343,0.095396129,-0.481279028,0.661873201,-0.817485498,0.235974621,0.115650642,-1.166764929,0.917624742,1.021789946,-0.237662786,0.025185697,0.141717968,-0.349533733,-0.930811874,-0.466698484,-0.250939167,-0.08634877,0.321470312,0.708564229,-0.573467469,1.689643529,-0.322861636,-0.125405585,-0.029465533,0.097430533,-0.413202462,-0.658232803,-0.441748364,-1.513294645,0.886202351,-0.897740816,0.114245701,-0.402172946,0.781652437,-0.117268868,0.551853392,-2.201454184,-0.4037022,-0.032784799,-0.119508131,0.029775619,0.955278951,0.484761463,-1.346500878,0.676693945,-1.055181478,1.318475549,-0.930268656,-0.428826195,0.93169656,1.551091985,-0.064626341,0.730066294,-2.326475971,-0.24764383,0.879445493,-0.394775691,1.193746721,-0.165971248,-0.172419488,1.184027142,-0.137711693,-0.604376791,0.540822485,-0.120220921,0.355487989,-0.006529141,-1.190244381,-0.693954181,-0.490283067,-0.311712661,0.042567943,0.760751655,-0.268925923,-0.404160614,-0.698477824,-1.778934279,-0.059785495,0.059635424,0.31289228,-0.452050192,-0.284747403,-0.753705513,0.712199624,0.345195405,0.873990908,-0.643191099,0.416148216,-0.57350673,0.919763652,-0.873164341,-1.620571288,1.004886856,1.592454931,-0.154154995,0.851757438,0.792879945
-0.044385005,0.523489908,-0.852097741,0.483194043,-0.340310838,0.012924986,-0.936877438,0.562736952,-0.137399755,0.132587315,-0.250481681,-0.355323064,-0.659215238,-0.757206284,-0.273613467,0.629711667,0.428790386,1.008971341,-0.232799958,0.060561137,-0.812121406,0.451834767,0.115403884,-0.154920994,-0.808364063,-0.278209972,-0.494969361,0.365832477,0.173326434,-0.709076537,-0.369162284,1.091483963,0.627851782,0.08097336,-0.530655643,-0.801608277,-1.873601419,-1.13342798,0.138772693,-0.748794867,-1.047360775,0.523065467,0.826547199,-1.0283046,-0.160093988,-0.66169859,-0.000119343,0.302400176,0.752807249,0.224613311,0.338919962,-1.057802449,0.707631369,-0.241352713,0.561734041,0.360042257,0.252692353,0.163909348,-0.336470691,0.575258841,-0.715879052,-1.762747844,0.120446504,0.519036771,1.119501214,1.019091876,0.802612654,0.267033095,0.151382748,-0.038478302,0.017308736,-0.935682817,-0.882532396,-0.1007731,1.072151957,0.088019401,0.756093501,-0.637348499,-0.912290369,0.027703294,-0.459850377,-0.92313828,0.747191242,-1.770975992,1.428597757,0.92649958,0.514618354,1.009078412,0.157693384,1.144861435,1.105894988,1.180543571,-0.523833798,0.172483102,-0.927204269,-0.574722902,-0.600393728,-0.377091191,0.083669028,-0.558556331
1.590291048,-1.358414073,0.557649739,0.332285224,0.930578156,1.180668075,0.341117273,-0.109258689,-0.896827361,-0.718984307,0.538702955,-1.451414794,1.467483204,-0.879098357,-0.428369461,-1.686761027,-0.42111502,-0.499681737,0.343963313,0.153255373,-1.667868526,-0.734916523,0.098824429,0.418393453,0.74746994,-0.186786962,0.313228632,0.109240629,0.718733148,-0.627394381,-1.025903177,0.7010939,0.903730923,0.971712261,-0.420900342,-0.58439361,-0.226133377,1.478774308,-0.122355011,-0.575288212,1.122494899,-1.918678227,0.532241545,1.069672387,0.13924644,0.474221946,0.342644669,-0.079247748,-0.38591403,-1.345668356,0.058729308,0.112963936,-0.461940629,1.103205879,-0.290176601,0.243271196,0.560561796,-0.024995475,-0.947539948,-1.717130489,1.102089041,0.576746216,-0.277005304,0.394621643,-0.018853236,0.087997215,-0.024195261,0.159608065,0.614465781,-0.197499886,-0.01746774,-0.355114454,-0.607393531,1.065748181,-0.225665742,-0.476004111,1.564335452,-0.109821634,1.618996983,0.11519911,0.386375863,0.661388318,1.316339856,0.776603226,-0.335008365,0.116647267,-0.212324821,1.075561413,-0.772982889,-0.289071795,0.997582569,-0.719562994,0.633886646,-0.31698161,0.046537693,-0.572419509,-0.696839106,-0.43475181,-1.019256043,-0.559292848
0.227395566,-0.100178608,-0.515419806,1.489035776,0.833639472,0.465241294,-0.263145991,0.257702044,0.015033834,0.667339075,-0.614736073,1.009284284,-0.661471169,0.47503378,1.208792843,0.291467233,0.766883171,-0.872812891,-0.320972844,0.684227169,-0.493407473,0.405284744,0.761279809,0.620549484,0.032863841,0.560147287,-0.456450065,0.66571333,0.093798025,0.354598769,0.68874218,-1.352106409,0.150654746,0.517845246,-0.55859517,0.039736946,0.818619494,0.046267985,-0.243512952,-1.144783522,0.407049972,0.94307396,-1.221367378,0.617775309,-0.951799522,-0.280108773,-2.036844738,0.736824024,-1.00805326,0.396087017,-0.656982995,0.593918548,0.962842009,1.02681301,-0.758389719,0.987988516,0.090875414,1.712824449,-0.498821126,-0.514275878,0.611627974,1.679132371,0.671449618,0.285615935,0.881508239,-1.728782885,-0.567387798,1.552447504,0.42253983,-0.589971435,-2.12212222,0.197513631,0.075279161,-0.194579435,-0.092183209,-0.731875957,-0.346808837,-0.044688463,1.004568611,0.714991647,-0.146420078,0.693572227,0.285875039,1.527082164,0.777604076,0.652652775,2.411693809,-0.197269299,-0.839792287,0.040503747,-0.393411549,-0.319693272,-1.061173659,0.004726298,-0.214421723,-0.158083163,-0.667260658,-0.416318543,-0.902804223,-0.384762736
-0.557945079,0.623234274,0.323093011,-0.505752608,-1.038742833,-0.273062051,-0.139221893,0.640811351,0.66620362,0.16702148,-1.905038969,-0.488862176,-0.064502861,-0.072344712,-1.181890311,-0.684009872,-0.230487339,-1.118237319,-1.434813071,-0.705030212,0.566127925,0.904345117,-0.410314803,-0.378500956,0.199910283,-0.764459686,0.76072026,0.621646937,0.539632389,0.578230632,0.220770552,0.440227023,-0.359261522,1.225617532,0.652279006,-1.184010941,1.778554674,-0.114780724,1.135885354,0.296840809,0.211127298,0.73117872,-0.110278422,-0.402849524,0.302919689,0.702476984,0.156626332,-0.346093681,-0.642338196,0.268812798,1.407116386,-1.11715847,0.103314751,0.067781728,-0.159424369,0.464141017,0.255887149,-0.434185307,-1.279360045,-0.131422719,0.645704944,-0.989218058,-0.310634357,0.213111996,0.694949926,-0.352451608,0.083477243,0.686679787,0.1820992,-0.678015604,-0.643323229,0.154466467,-0.097189802,0.606792248,-1.230303843,-0.625345609,-1.168355304,0.548474964,1.247860844,0.036058443,0.016193515,0.07019747,-0.480694663,0.62965066,1.437957435,0.784046334,-1.193894198,-0.294071428,-0.502203636,0.365952477,-1.636258072,0.46704231,-1.433330585,-0.582686508,-0.081850692,-0.289344323,1.302275619,0.07016634,1.364612832,0.010319946
0.277650756,0.310347378,-0.598232042,-1.362385849,-1.364941904,-0.477449457,0.565246812,-1.662832522,0.75391286,0.100801977,-0.336148436,-0.550327699,-1.775583828,-1.012065557,-2.008823906,-0.879537078,-1.297046596,-0.918510431,0.585452562,-1.315174551,1.155064185,-0.381549407,-0.207490048,0.297146363,-2.239630616,-0.49665573,0.644902413,-0.48835791,1.602383001,-0.528133649,0.678595124,0.127099864,-0.22432757,-1.694773005,-0.178884389,0.757465996,0.210061632,-0.218158384,1.642235911,0.691092618,1.493088766,-0.013252858,0.214628251,0.478062253,-0.560882831,1.036073157,0.638065148,-0.101097885,-0.69826181,-1.0661381,-0.448833495,-0.452491046,-0.659151084,-0.468908674,-1.257985315,-0.599147358,-1.644791129,-0.088922017,-1.296040209,-2.4773255,0.270371736,0.902597642,0.479317458,-0.459629014,0.398526219,0.041131648,0.185613516,-0.540656859,-0.195225824,0.513971425,-1.322111438,0.446684603,1.097210501,-0.179501757,0.204947207,1.2218962,0.204245709,0.111361619,-0.321550358,-1.12136547,-1.764158012,0.208004966,-2.030229246,-0.705044451,0.362431366,0.611980508,0.135041966,-0.13916226,0.572306907,-0.868321328,-0.996258862,0.78434779,0.882074072,-0.142472516,-0.187870744,-0.805768561,-0.709061643,-1.015016766,-0.574917748,-0.410048962
-0.750319761,-1.08068531,0.77612302,-0.234129448,-0.244840973,-0.025787512,-0.369640881,-0.138408338,0.453990264,-0.713508825,-2.026249535,1.215744331,0.76724265,-0.187867479,0.960767971,0.24754053,-1.523761987,-0.02661053,-0.127595089,-1.315239684,-0.055396426,1.072988142,0.517497017,-0.290958851,-0.515587011,-0.690594935,-0.154586028,1.412040968,-1.17112438,-1.107422276,-1.680881447,-1.26261407,-0.223213831,-0.332685306,0.830279472,0.327060582,0.182532074,1.239013333,-1.418414688,-0.214668144,0.976586743,0.464239384,0.925798645,-0.971244094,-0.026262663,-0.528489061,0.643002135,-0.477883123,-0.281902495,0.805962359,0.275299754,-0.041485224,-0.518564093,-0.863808586,-0.8814547,0.07937575,0.242100659,-0.445852115,-0.095205161,-0.043715007,0.102275933,-0.185926106,-0.199847157,-0.893101189,-0.284322274,0.428146567,-1.415943401,0.152192634,0.75401473,-0.022242319,0.913719691,0.533585097,0.741751825,0.674422987,1.240779351,-0.482091504,0.700102485,-0.717891875,-0.350929834,0.17337853,-0.936216208,-0.445728939,1.152328054,0.659488275,0.378891396,-0.054128819,0.778306361,-0.372839434,0.26335744,-0.945973516,0.133810843,0.756085658,1.268500957,0.758238803,0.986269584,0.191637526,1.167574049,-0.044761359,-0.731233535,-0.164339556
0.024512317,-0.234341819,0.776066998,0.197743407,-0.415595975,0.48470581,0.193783466,-0.646446113,-0.137698317,-0.844848478,0.099032997,-0.889491795,-0.264721116,0.543030233,0.242100811,1.074528221,1.110978787,-1.180004792,0.929568292,-0.977525465,0.245717499,0.246251273,-0.350433789,-0.5988026,-0.581113056,-2.074977808,-0.375079314,-1.193209801,0.637214811,0.428982197,-0.115194616,-1.097341438,0.599700435,-1.208237565,0.046881581,-0.176482324,-1.800800634,-0.532119968,-0.196636862,0.051761557,-0.939285965,-0.201640903,0.791959158,-0.338083001,0.626193209,0.886952667,0.742478471,0.062449667,-0.513620342,-0.141946837,-0.084865725,0.651905737,-0.834850051,0.137620664,-0.317844573,0.153451144,-0.709094033,-0.202262311,-0.079070456,-0.748954145,0.489387598,0.553482785,-0.509594665,0.059679355,1.081153083,-2.071219628,0.392153778,0.010034027,-0.276524527,-0.416793128,1.060267746,0.630055227,-0.163371241,0.864427411,0.029685397,-0.246112379,0.717187604,0.42760485,0.159327304,-0.695449562,0.644279698,0.999626472,0.389145662,-0.872265656,0.800686734,-0.640002273,-1.420545924,0.393752576,0.62176033,0.502283124,1.450005647,-0.507131467,-0.969844474,-0.647003398,-0.739595884,-0.661601756,-0.506818991,0.436650633,-0.562841281,1.701336854
-0.897737372,0.136285215,-0.70067784,-1.114383143,0.775037405,0.555749387,0.649224604,-0.964964127,0.113764043,-0.58748692,0.350499982,0.532360804,-0.690016623,0.318965042,-0.026501019,0.624971056,-0.418346851,0.511871257,-0.173997493,0.678118212,0.634533324,0.627101827,-1.190677055,-0.034855459,1.405949407,0.075028523,-0.826861196,0.053101989,0.274764779,0.11010074,-0.920144993,-0.720464094,-0.519089394,-0.489499428,0.270599389,0.319461608,-0.033921653,0.105846078,-0.636550735,-0.099999601,-0.566068591,-1.310268535,-1.439045596,-1.482493118,1.988886513,0.717557116,-0.909510172,-0.550887265,-0.176487494,1.037992401,-0.046239625,-0.182627276,-0.760965708,0.911724525,0.633352425,-0.119390541,0.00696742,-1.039776869,-1.343609512,0.84710745,-0.525031216,0.243260844,1.098602409,-0.644864772,0.917343342,-0.33797452,0.356059987,-0.243932335,-1.579772977,1.961402105,-0.055162788,-0.242406942,0.101113611,-0.531040441,0.559710672,-1.255353019,0.368277181,-0.300351391,0.225396118,-0.60433592,0.406729173,-0.730151034,0.073975031,0.289989503,-0.704824523,1.172688605,-0.783878268,-1.299627074,0.270188948,0.274919814,0.735393296,0.872395951,-0.186503948,-0.004727004,0.238091326,-2.005603077,1.488173427,0.272662168,-0.200218286,-0.031271055
